id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2,string_field_17,string_field_18,string_field_19,string_field_20
1216517,1,7,6,Q de Kock,KH Pandya,CJ Jordan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,15,5,KA Pollard,Q de Kock,Mohammed Shami,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,4,2,Ishan Kishan,Q de Kock,GJ Maxwell,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,6,5,KH Pandya,Q de Kock,GJ Maxwell,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,7,4,KH Pandya,Q de Kock,CJ Jordan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,16,6,NM Coulter-Nile,KA Pollard,CJ Jordan,2,0,2,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,18,1,NM Coulter-Nile,KA Pollard,Mohammed Shami,2,0,2,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,0,5,RG Sharma,Q de Kock,GJ Maxwell,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,1,19,6,KA Pollard,NM Coulter-Nile,CJ Jordan,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,2,6,KL Rahul,MA Agarwal,TA Boult,0,1,1,0,NA,NA,NA,wides,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,4,5,CH Gayle,KL Rahul,NM Coulter-Nile,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,8,3,KL Rahul,CH Gayle,NM Coulter-Nile,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,12,5,N Pooran,KL Rahul,JJ Bumrah,0,0,0,1,caught,N Pooran,NM Coulter-Nile,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,0,1,KL Rahul,MA Agarwal,TA Boult,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,2,1,MA Agarwal,KL Rahul,TA Boult,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,12,2,KL Rahul,N Pooran,JJ Bumrah,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,15,6,KL Rahul,DJ Hooda,JJ Bumrah,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
1216517,2,16,6,DJ Hooda,KL Rahul,NM Coulter-Nile,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
